,_BANK,entropy
1015,mauds,5.105454216937233
1016,bezil,4.197342353809747
1017,fordo,3.8502501671852496
1018,squaw,3.9381534022181586
1019,unpay,4.31450451013633
1020,daynt,4.759350430826771
1021,gulfy,3.7148701223664133
1022,wited,4.671621392317995
1023,rutty,3.914835486832268
1024,benny,3.87931800927845
1025,towel,4.905685063385483
1026,fetts,4.409290805236185
1027,crimp,4.259121307656688
1028,coast,5.273319477504874
1029,unrid,4.617773772480486
1030,legal,4.375232677636047
1031,swear,5.316114860784247
1032,abide,4.879571977039092
1033,zerks,4.6891833551404485
1034,loges,5.4933870263339895
1035,forth,4.398178211070111
1036,inion,3.3279419070314673
1037,vaned,4.777534097560878
1038,speug,4.6234216905300345
1039,pubis,4.6546156858924785
1040,rotte,4.770919273173943
1041,cheek,3.8476113560405563
1042,begot,4.592190895249584
1043,soddy,4.205733319303894
1044,fecht,4.09004794969531
1045,elven,3.975992990698323
1046,bawds,4.6457715546635745
1047,boree,4.832953381998237
1048,demos,5.301061508851309
1049,shmoe,5.123086365975132
1050,rased,5.702460489020434
1051,natal,4.522538371653195
1052,boons,4.447983097981143
1053,resat,5.781087868163446
1054,stere,5.092132332729761
1055,jokol,3.1742840588582024
1056,kicky,3.2482999481830586
1057,cello,4.3106916173592245
1058,tules,5.60439672082368
1059,scaff,3.781553816705799
1060,prism,4.734169595655494
1061,uveas,4.898622160119374
1062,dynel,4.772890386329774
1063,doily,4.783869816278268
1064,ploat,4.994705694330597
1065,slipe,5.425884899854364
1066,wamed,4.690893515307263
1067,looms,4.549510296705055
1068,topoi,4.082270877942292
1069,drome,5.027640560501249
1070,temps,5.110582329600909
1071,leaps,5.653739272869706
1072,taboo,4.2389595235865745
1073,haler,5.355828309172363
1074,males,5.818902691298302
1075,daman,4.233480930539703
1076,liney,5.09215838840493
1077,krays,5.002166510585657
1078,noyed,4.870288944595514
1079,total,4.512554670978281
1080,bonks,4.729163626513703
1081,swale,5.355853713891678
1082,force,4.8065217676748855
1083,felty,4.52838770139265
1084,reggo,4.132624940776755
1085,popes,4.783028580031668
1086,flags,4.722710323370255
1087,nihil,3.733555035640707
1088,quasi,4.28321300968073
1089,lasso,4.856669490380427
1090,hakam,3.7206217479462245
1091,drake,5.098328244556438
1092,owled,4.591156738385486
1093,torte,4.862369470798709
1094,ngwee,3.820714335655337
1095,missy,4.133026670383564
1096,tonic,4.757625621550577
1097,mojos,3.783485940328814
1098,jolty,4.077238745126017
1099,pumas,4.970269942787766
1100,maund,4.671619403658067
1101,miffs,3.741967066552109
1102,kobos,4.0801267579781415
1103,fines,5.258186688539489
1104,dolts,5.325640588419441
1105,fests,4.5436409270483535
1106,glibs,4.6666911473771675
1107,zaire,5.025899672227127
1108,arums,5.235620236146695
1109,simas,4.882664663553201
1110,skite,5.253232129580927
1111,hulas,5.173833285235548
1112,spado,5.044791967572433
1113,kaury,4.626532260967558
1114,shrow,4.655707581244735
1115,tiges,5.443295698447597
1116,anlas,4.911022302550411
1117,birrs,4.539763552204802
1118,golfs,4.644984021954015
1119,jambe,4.160434636140089
1120,mools,4.606641289953322
1121,naris,5.77296375027747
1122,lozen,4.595788201180522
1123,saugh,4.8281130894588
1124,lumps,4.632221568937091
1125,skied,5.115736575092297
1126,flies,5.291179135320507
1127,cards,5.4178648061735615
1128,rapid,5.00548795755164
1129,lesbo,5.046344635547793
1130,paddy,3.823262649214578
1131,tetes,4.531964328669844
1132,apply,3.7605555826297548
1133,ombre,4.650104562884701
1134,rieve,4.312775621793359
1135,phage,4.61691771490797
1136,hodad,4.037496786504319
1137,anker,5.023930025669161
1138,plums,4.641068644903283
1139,solon,4.689078390326629
1140,risks,4.524262338177591
1141,shirk,4.727358864646704
1142,offal,3.608476057263016
1143,pokey,4.589565638288489
1144,redip,4.885386337750888
1145,kiore,5.1632327949058086
1146,tatie,4.921330756227356
1147,pasty,4.987650695818701
1148,rayed,5.244683506115581
1149,vexil,3.8443021113543896
1150,kerel,4.596075011761021
1151,parts,5.600154193283359
1152,aidos,5.441041833295432
1153,perog,4.844421130198485
1154,poulp,3.8248567634710406
1155,junto,3.9669628005780835
1156,aping,4.404925708419085
1157,bilgy,4.1048113689838415
1158,sonce,5.4662540340653525
1159,ancho,4.35753280701984
1160,kerne,4.577032513824999
1161,murra,4.183364280354371
1162,buddy,3.223242523222461
1163,paint,5.0392904165860655
1164,flump,3.594361757327821
1165,munge,4.4610666877847684
1166,bekah,4.435714641024901
1167,gland,4.622123841901805
1168,aimer,5.367237275291197
1169,spile,5.389712398101012
1170,maggs,4.226077416989838
1171,douts,5.178443651598952
1172,scopa,4.965455924329244
1173,yecch,3.4999937124862766
1174,vaper,4.779506158413173
1175,milor,4.910017318848936
1176,luged,4.610951872067961
1177,drent,5.0216563263183565
1178,musha,4.580696521693697
1179,nakfa,3.6473125236442243
1180,poohs,4.270064288140612
1181,mochs,4.610315679862881
1182,suras,5.072305670715883
1183,jagra,3.637931409584121
1184,suses,4.162492701372354
1185,hello,4.224538793941584
1186,soppy,4.101326478656114
1187,dauds,4.572921308735534
1188,yarta,4.561098666848454
1189,twiny,4.172977796658765
1190,wises,4.710103361553882
1191,yampy,3.611297109101387
1192,recti,5.030612434197379
1193,prahu,4.463770924118445
1194,leams,5.648449690737701
1195,kokam,3.730172139773392
1196,batch,4.270415799567224
1197,boxty,3.71921467442936
1198,deash,5.217930586033724
1199,jeers,4.4763165235548765
1200,doffs,3.89732148505284
1201,aimed,5.1257474918133585
1202,alvar,4.043632794381721
1203,drupe,4.785676465455047
1204,polis,5.331833466509098
1205,whoso,3.700375519774585
1206,igged,3.7843129111827474
1207,sculs,4.302930148680625
1208,fuses,4.487296500910727
1209,short,5.161151384474852
1210,mares,5.952006011912117
1211,rushy,4.467105408058231
1212,turds,5.147526828236604
1213,aecia,4.626438281300606
1214,goory,3.98118669030284
1215,squiz,3.5209794773514473
1216,embay,4.358421715367934
1217,works,4.770259242867992
1218,squat,4.488973744220805
1219,slove,5.054160276292551
1220,floor,3.9041633949573304
1221,posts,4.64055916777485
1222,jinne,3.756611536873997
1223,reefs,4.72441892657886
1224,cedar,5.16592925556278
1225,wyted,4.299767120113516
1226,carvy,4.352263239200279
1227,cnida,4.660708892292069
1228,twier,4.9242002373832685
1229,matts,4.686574187723368
1230,stale,5.749975484143729
1231,scups,4.030521109079691
1232,minge,4.691562730852945
1233,scuba,4.606213496487974
1234,unpeg,4.248964748381113
1235,imshi,3.561765272302388
1236,darbs,5.297594362098287
1237,lawks,4.780765316743214
1238,skene,4.63377994870541
1239,belle,3.786821429302006
1240,objet,4.053818860069344
1241,smush,3.904433336263719
1242,sales,5.5200466332228135
1243,sates,5.472658055175006
1244,terga,5.246111242688244
1245,knurl,4.2518266249864105
1246,praus,5.314988810110052
1247,evohe,3.7425085440305637
1248,swarf,4.562845099136216
1249,cooks,4.227496304721279
1250,alcos,5.311006390559138
1251,avers,5.19599739539555
1252,urban,4.607830930624805
1253,caeca,3.8448070790814084
1254,culti,4.525886758023739
1255,hawse,4.960647044592462
1256,tzars,4.930510193725241
1257,metis,5.456329178348575
1258,mongs,4.8310270047651
1259,dagga,3.3221366314954013
1260,quaff,2.7037948790289716
1261,anoas,4.990192227465363
1262,baddy,3.7188399594875317
1263,techs,5.01577397734875
1264,zoeas,5.156238637636752
1265,perdy,4.760759313125901
1266,shelf,4.654976004145625
1267,blist,4.789285859949642
1268,hemic,4.388699116536607
1269,busty,4.388049414668391
1270,flock,3.798565078592674
1271,deuce,4.2689910024662945
1272,laufs,4.995315842398351
1273,stoop,4.290322712973481
1274,zupan,3.930904733156334
1275,gemmy,3.584984026052167
1276,ikans,5.035393728794302
1277,stays,4.589075606837337
1278,graff,3.5218536444739117
1279,ulnas,5.300263981204447
1280,zulus,3.6087052921947476
1281,hinau,4.629013675922438
1282,doubt,4.36508279100841
1283,osmic,4.3994425647951365
1284,veals,5.313767302246267
1285,targe,5.409409724254393
1286,dales,5.882123510095661
1287,fells,4.4372049769398085
1288,maars,5.004660255138901
1289,puton,4.503673579487608
1290,domic,4.371947940202568
1291,abaft,3.6599991857168765
1292,lassy,4.62741296958545
1293,abeam,4.086623755112053
1294,cills,4.469574632528403
1295,galed,5.129425260165366
1296,ditch,4.186633049998349
1297,lyres,5.516703597635547
1298,lowts,4.947782032190659
1299,keeno,4.32702076844128
1300,jowed,3.9623914074505313
1301,proll,4.1142213460026476
1302,krewe,3.9746999325758865
1303,cools,4.619039659773945
1304,oflag,4.172185182748578
1305,dower,4.827144059117807
1306,ainga,4.23324095762858
1307,pucan,4.454412821837071
1308,gated,5.071281056313747
1309,sooey,4.924000882743238
1310,vouch,3.676609005640795
1311,likes,5.383788880480089
1312,congo,3.7406139071441453
1313,ruble,4.827843049104995
1314,leery,4.5925182390483865
1315,pagle,5.022446732276067
1316,fugle,4.256066729119389
1317,woven,4.237679683606207
1318,flick,3.7696916039543735
1319,knead,4.751629265619581
1320,zibet,4.276985387659532
1321,trons,5.474824187247746
1322,decay,4.843822477981539
1323,scold,4.907166247176792
1324,emacs,5.121432119982101
1325,pepla,4.366652639211957
1326,talea,5.0585791652128345
1327,fanal,4.1263708984675915
1328,raver,4.347104722268792
1329,biont,4.714200250215467
1330,ayrie,5.356010898934806
1331,frays,4.873858396517125
1332,dryas,5.255249653606402
1333,banya,3.9919756197191174
1334,sieve,4.5829636132853
1335,drest,5.24688312837527
1336,hammy,3.6390223256637104
1337,basis,4.806954021329487
1338,quill,3.1953786911439233
1339,ursae,5.5651249976430535
1340,javel,4.160415088021329
1341,motte,4.431158507087014
1342,caked,4.802723581813703
1343,strig,4.962891454056743
1344,lolly,3.2825056881827055
1345,sprog,4.8032352710411494
1346,kales,5.6826547633099
1347,evens,4.2537097515772535
1348,viral,4.719514372520021
1349,stags,4.566248741430774
1350,asyla,4.2852157392960954
1351,poeps,4.651000190795726
1352,bairn,5.029157801405075
1353,jells,4.152466842005886
1354,cocky,3.3864354919125947
1355,palls,4.726702864614753
1356,usure,4.374456832875322
1357,inane,4.551083716990419
1358,groom,3.834373247991393
1359,yappy,3.0373243370673495
1360,score,5.481615754958202
1361,aviso,4.674464235178865
1362,husos,4.3816298090612875
1363,babul,3.822682499306792
1364,aspie,5.254493987717829
1365,usury,3.8065245564153147
1366,prods,5.12827953079488
1367,biled,4.889730013205629
1368,ovolo,2.7928023544840337
1369,yoghs,4.471667846710491
1370,hakes,5.319963019020702
1371,bundt,4.1800248010277965
1372,opter,5.011733645487312
1373,motto,3.385930526045405
1374,nkosi,4.612628498893912
1375,chavs,4.398241379708878
1376,thewy,4.080788466830947
1377,decal,5.028017269665039
1378,quina,4.067443598890656
1379,lours,5.3950488461906865
1380,twits,4.139769088522806
1381,toile,5.47950088364903
1382,dents,5.431119112152849
1383,maxim,3.4181349133116297
1384,unfit,4.052696961479638
1385,steel,5.012714179675193
1386,napas,4.763363668602805
1387,kasme,5.144209821068668
1388,vivas,4.1254384361396665
1389,paoli,5.047215800340138
1390,djins,4.366898679315312
1391,rhody,4.41075128520416
1392,glede,4.221803036508906
1393,garth,4.766510867088948
1394,still,4.461022195749798
1395,ratty,4.408169753257609
1396,razed,4.788963861055011
1397,mille,4.391525256197652
1398,salep,5.7158221111966
1399,antra,4.4895643026757135
1400,aceta,4.462758164013832
1401,gigot,3.857988173383689
1402,urped,4.732288040817893
1403,penis,5.454019367548645
1404,taces,5.775910916375268
1405,filmi,3.4193730981672585
1406,japed,4.373450001295931
1407,ferly,4.658804925339054
1408,capon,4.715797170111113
1409,mirex,4.5121403414100225
1410,odist,4.855280315362525
1411,haded,4.315217071269926
1412,bongs,4.742183827418281
1413,padma,3.9734698201853864
1414,speal,5.4084379803834715
1415,cozie,4.474333893788116
1416,miser,5.401043095807676
1417,pyets,5.0136690328832785
1418,volve,3.8652258345638137
1419,hamba,3.7219941882406697
1420,neist,5.3963107488146225
1421,bumph,3.5427902145022734
1422,skeds,4.364663169767398
1423,quonk,3.5383162983050958
1424,gumbo,3.799856232923368
1425,lisle,4.806620662764698
1426,erupt,4.716100797119112
1427,stens,4.825637417630152
1428,bigot,4.357128078159205
1429,bones,5.494291643591005
1430,axoid,4.271703048505227
1431,satis,5.181172723325405
1432,eidos,5.388200556472759
1433,steem,4.747131502223551
1434,kalif,4.415056100594795
1435,joles,5.100790202893062
1436,ogive,4.210543769947266
1437,dozer,4.595225758991856
1438,meals,5.705575680453953
1439,meiny,4.801294998925435
1440,pally,4.095337460340134
1441,droll,4.195214236613161
1442,glute,4.743492033462585
1443,plead,5.005093091067619
1444,duomo,3.772398074283409
1445,sulks,4.286859921324472
1446,groma,4.695306042549026
1447,zupas,4.4457426645107
1448,mezzo,3.3243245340900485
1449,biach,4.329925194694798
1450,wince,4.539960984477507
1451,poppy,2.853573358827145
1452,whaup,3.857491037365816
1453,blocs,4.808195435657694
1454,aahed,4.45930566207838
1455,trees,5.335429236756164
1456,azote,4.72466510932569
1457,ombus,4.4487239893771715
1458,zonae,4.824336206877665
1459,twyer,4.540258436825311
1460,palpi,4.164461748608719
1461,curse,5.215814768632243
1462,droob,3.913527250290481
1463,texas,5.124348595101885
1464,merle,4.746079845137285
1465,dumbs,4.377627247879477
1466,amate,4.647844535452973
1467,spall,4.477974071533406
1468,pight,4.034761277170829
1469,sojas,4.377075423249423
1470,weeke,3.216395332459763
1471,cadre,5.289571516214365
1472,acari,4.38557328300834
1473,optic,4.276085319233828
1474,honey,4.881484814787367
1475,frisk,4.379594847120868
1476,joint,4.2826004910863
1477,notum,4.4259370974054235
1478,diebs,5.128515844194169
1479,laded,4.60817031650044
1480,blatt,4.091733425183394
1481,tungs,4.782052671871926
1482,demes,4.8390103891988545
1483,chica,3.766862758159706
1484,votes,5.20564057991532
1485,rifer,4.222156081616983
1486,cuing,4.150938505985129
1487,agued,4.728387035413213
1488,ydrad,4.02609654315107
1489,sworn,4.8558068554457074
1490,oping,4.1799252520799275
1491,scrim,4.852678618494901
1492,indew,4.360820044606893
1493,psoae,5.361457547888883
1494,nazis,4.885609338618793
1495,setts,4.373087130364405
1496,loche,4.762651513180041
1497,snogs,4.412878581341805
1498,gyves,4.428933668079768
1499,enoki,4.569560013014625
1500,whilk,3.762958464103317
1501,defat,4.794028755520851
1502,jigot,3.903800410450558
1503,hertz,4.3355389823568995
1504,shash,3.7894066802181023
1505,blady,4.43967623347129
1506,horst,5.085510584843126
1507,mokis,4.906225862162101
1508,thorn,4.709829566681789
1509,moony,3.9079597256556458
1510,gimpy,3.900087536451767
1511,edile,4.4677357856725815
1512,payed,4.925233147057941
1513,vegan,4.427629464853112
1514,billy,3.720454719599254
1515,money,4.947471188124555
1516,farse,5.4255443732791875
1517,gules,5.276895612343961
1518,ziffs,3.236099531764669
1519,wafer,4.665957025920591
1520,bagie,4.956612184292229
1521,glial,4.149327910841377
1522,pates,5.7834930986218955
1523,dowry,4.295057892533013
1524,power,4.7674206013845755
1525,parki,4.778549557719196
1526,aldol,4.218769065306501
1527,bogue,4.518247403382045
1528,herse,4.867655739627472
1529,aygre,4.917392791181941
1530,aroba,4.360984786375654
1531,joule,4.454527187404233
1532,serve,4.721507815938053
1533,laldy,4.140938816837943
1534,ureal,5.19650524375982
1535,hotly,4.520969098376671
1536,feint,4.759994244220659
1537,ooses,4.538338756000216
1538,tried,5.319690169851299
1539,urbia,4.680336389060932
1540,surly,5.0429033071149805
1541,nemns,4.544664544775589
1542,deens,4.9504627685691736
1543,gynae,4.852779164075035
1544,cours,5.217526806253123
1545,oggin,3.586573333067618
1546,kilns,4.989449614431986
1547,pizes,4.831371773982536
1548,weeny,3.9877980287725645
1549,domes,5.430333023320818
1550,dants,5.465137648247932
1551,tinge,4.942945074321451
1552,bosom,3.9550672401880993
1553,shire,5.46480567829714
1554,duals,5.341784939471288
1555,arles,6.029534982396117
1556,navvy,3.37516124002384
1557,kakas,3.897988964902461
1558,dhuti,4.247558932654296
1559,ammos,4.450441248944468
1560,opahs,4.916325997065471
1561,tozes,5.118882933415983
1562,radge,5.1384086689630175
1563,sente,5.174405154409729
1564,niner,4.592781302820064
1565,kamis,5.111061412569756
1566,vaire,5.134754056740064
1567,punka,4.321480559132748
1568,mieve,3.974676188991343
1569,halid,4.893503322386405
1570,gowfs,4.105737596480447
1571,daggy,3.6899822627197065
1572,sownd,4.717866545911015
1573,reais,6.049679825269148
1574,uncle,4.599095490118782
1575,stamp,4.819383263033282
1576,dwell,3.701669907933948
1577,brick,4.077944937446954
1578,pries,5.691283781541663
1579,acing,4.397027836867494
1580,pluot,4.576750440412066
1581,adult,4.671383621310772
1582,porae,5.537824539826802
1583,trend,5.036182629606604
1584,bling,4.12747858131503
